"day","sourceCurrencyId","targetCurrencyId","rate"
20140710,7,3,0.24143000
20140711,1,5,0.03116100
20140711,1,4,0.01710500
20140711,1,7,0.08923600
20140711,1,2,0.02928400
20140711,1,3,0.02154100
20140711,2,5,1.06410000
20140711,2,4,0.58411000
20140711,2,7,3.04720000
20140711,2,1,34.14800000
20140711,2,3,0.73556000
20140711,3,5,1.44660000
20140711,3,4,0.79410000
20140711,3,7,4.14270000
20140711,3,1,46.42400000
20140711,3,2,1.35950000
20140711,4,5,1.82170000
20140711,4,7,5.21680000
20140711,4,1,58.46100000
20140711,4,2,1.71200000
20140711,4,3,1.25930000
20140711,5,4,0.54894000
20140711,5,7,2.86370000
20140711,5,1,32.09200000
20140711,5,2,0.93979000
20140711,5,3,0.69128000
20140711,7,5,0.34919000
20140711,7,4,0.19169000
20140711,7,1,11.20600000
20140711,7,2,0.32817000
20140711,7,3,0.24139000
20140712,1,5,0.03116100
20140712,1,4,0.01710500
20140712,1,7,0.08923600
20140712,1,2,0.02928400
20140712,1,3,0.02154100
20140712,2,5,1.06410000
20140712,2,4,0.58411000
20140712,2,7,3.04720000
20140712,2,1,34.14800000
20140712,2,3,0.73556000
20140712,3,5,1.44660000
20140712,3,4,0.79410000
20140712,3,7,4.14270000
20140712,3,1,46.42400000
20140712,3,2,1.35950000
20140712,4,5,1.82170000
20140712,4,7,5.21680000
20140712,4,1,58.46100000
20140712,4,2,1.71200000
20140712,4,3,1.25930000
20140712,5,4,0.54894000
20140712,5,7,2.86370000
20140712,5,1,32.09200000
20140712,5,2,0.93979000
20140712,5,3,0.69128000
20140712,7,5,0.34919000
20140712,7,4,0.19169000
20140712,7,1,11.20600000
20140712,7,2,0.32817000
20140712,7,3,0.24139000
20140713,1,5,0.03116100
20140713,1,4,0.01710500
20140713,1,7,0.08923600
20140713,1,2,0.02928400
20140713,1,3,0.02154100
20140713,2,5,1.06410000
20140713,2,4,0.58411000
20140713,2,7,3.04720000
20140713,2,1,34.14800000
20140713,2,3,0.73556000
20140713,3,5,1.44660000
20140713,3,4,0.79410000
20140713,3,7,4.14270000
20140713,3,1,46.42400000
20140713,3,2,1.35950000
20140713,4,5,1.82170000
20140713,4,7,5.21680000
20140713,4,1,58.46100000
20140713,4,2,1.71200000
20140713,4,3,1.25930000
20140713,5,4,0.54894000
20140713,5,7,2.86370000
20140713,5,1,32.09200000
20140713,5,2,0.93979000
20140713,5,3,0.69128000
20140713,7,5,0.34919000
20140713,7,4,0.19169000
20140713,7,1,11.20600000
20140713,7,2,0.32817000
20140713,7,3,0.24139000
20140714,1,5,0.03124400
20140714,1,4,0.01702500
20140714,1,7,0.08845500
20140714,1,2,0.02912400
20140714,1,3,0.02137200
20140714,2,5,1.07280000
20140714,2,4,0.58457000
20140714,2,7,3.03720000
20140714,2,1,34.33600000
20140714,2,3,0.73384000
20140714,3,5,1.46190000
20140714,3,4,0.79660000
20140714,3,7,4.13880000
20140714,3,1,46.79000000
20140714,3,2,1.36270000
20140714,4,5,1.83520000
20140714,4,7,5.19560000
20140714,4,1,58.73700000
20140714,4,2,1.71060000
20140714,4,3,1.25530000
20140714,5,4,0.54491000
20140714,5,7,2.83110000
20140714,5,1,32.00600000
20140714,5,2,0.93214000
20140714,5,3,0.68404000
20140714,7,5,0.35322000
20140714,7,4,0.19247000
20140714,7,1,11.30500000
20140714,7,2,0.32925000
20140714,7,3,0.24162000
20140715,1,5,0.03126600
20140715,1,4,0.01697200
20140715,1,7,0.08860900
20140715,1,2,0.02913100
20140715,1,3,0.02139900
20140715,2,5,1.07330000
20140715,2,4,0.58260000
20140715,2,7,3.04180000
20140715,2,1,34.32800000
20140715,2,3,0.73459000
20140715,3,5,1.46110000
20140715,3,4,0.79310000
20140715,3,7,4.14080000
20140715,3,1,46.73100000
20140715,3,2,1.36130000
20140715,4,5,1.84230000
20140715,4,7,5.22100000
20140715,4,1,58.92200000
20140715,4,2,1.71640000
20140715,4,3,1.26090000
20140715,5,4,0.54281000
20140715,5,7,2.83400000
20140715,5,1,31.98300000
20140715,5,2,0.93170000
20140715,5,3,0.68442000
20140715,7,5,0.35285000
20140715,7,4,0.19153000
20140715,7,1,11.28600000
20140715,7,2,0.32875000
20140715,7,3,0.24150000
20140716,1,5,0.03128600
20140716,1,4,0.01697700
20140716,1,7,0.08887700
20140716,1,2,0.02906900
20140716,1,3,0.02148200
20140716,2,5,1.07630000
20140716,2,4,0.58402000
20140716,2,7,3.05740000
20140716,2,1,34.40100000
20140716,2,3,0.73899000
20140716,3,5,1.45640000
20140716,3,4,0.79030000
20140716,3,7,4.13730000
20140716,3,1,46.55100000
20140716,3,2,1.35320000
20140716,4,5,1.84280000
20140716,4,7,5.23510000
20140716,4,1,58.90300000
20140716,4,2,1.71230000
20140716,4,3,1.26530000
20140716,5,4,0.54264000
20140716,5,7,2.84080000
20140716,5,1,31.96300000
20140716,5,2,0.92914000
20140716,5,3,0.68662000
20140716,7,5,0.35202000
20140716,7,4,0.19102000
20140716,7,1,11.25200000
20140716,7,2,0.32707000
20140716,7,3,0.24170000
20140717,1,5,0.03076000
20140717,1,4,0.01673500
20140717,1,7,0.08768700
20140717,1,2,0.02861900
20140717,1,3,0.02116000
20140717,2,5,1.07480000
20140717,2,4,0.58477000
20140717,2,7,3.06400000
20140717,2,1,34.94200000
20140717,2,3,0.73937000
20140717,3,5,1.45370000
20140717,3,4,0.79090000
20140717,3,7,4.14400000
20140717,3,1,47.25900000
20140717,3,2,1.35250000
20140717,4,5,1.83800000
20140717,4,7,5.23960000
20140717,4,1,59.75300000
20140717,4,2,1.71010000
20140717,4,3,1.26440000
20140717,5,4,0.54406000
20140717,5,7,2.85070000
20140717,5,1,32.50900000
20140717,5,2,0.93038000
20140717,5,3,0.68790000
20140717,7,5,0.35080000
20140717,7,4,0.19085000
20140717,7,1,11.40400000
20140717,7,2,0.32638000
20140717,7,3,0.24131000
20140718,1,5,0.03066000
20140718,1,4,0.01669900
20140718,1,7,0.08750200
20140718,1,2,0.02853400
20140718,1,3,0.02109700
20140718,2,5,1.07450000
20140718,2,4,0.58525000
20140718,2,7,3.06660000
20140718,2,1,35.04600000
20140718,2,3,0.73937000
20140718,3,5,1.45330000
20140718,3,4,0.79155000
20140718,3,7,4.14760000
20140718,3,1,47.40000000
20140718,3,2,1.35250000
20140718,4,5,1.83600000
20140718,4,7,5.23980000
20140718,4,1,59.88300000
20140718,4,2,1.70870000
20140718,4,3,1.26330000
20140718,5,4,0.54466000
20140718,5,7,2.85390000
20140718,5,1,32.61500000
20140718,5,2,0.93064000
20140718,5,3,0.68809000
20140718,7,5,0.35040000
20140718,7,4,0.19085000
20140718,7,1,11.42800000
20140718,7,2,0.32609000
20140718,7,3,0.24110000
20140719,1,5,0.03066000
20140719,1,4,0.01669900
20140719,1,7,0.08750200
20140719,1,2,0.02853400
20140719,1,3,0.02109700
20140719,2,5,1.07450000
20140719,2,4,0.58525000
20140719,2,7,3.06660000
20140719,2,1,35.04600000
20140719,2,3,0.73937000
20140719,3,5,1.45330000
20140719,3,4,0.79155000
20140719,3,7,4.14760000
20140719,3,1,47.40000000
20140719,3,2,1.35250000
20140719,4,5,1.83600000
20140719,4,7,5.23980000
20140719,4,1,59.88300000
20140719,4,2,1.70870000
20140719,4,3,1.26330000
20140719,5,4,0.54466000
20140719,5,7,2.85390000
20140719,5,1,32.61500000
20140719,5,2,0.93064000
20140719,5,3,0.68809000
20140719,7,5,0.35040000
20140719,7,4,0.19085000
20140719,7,1,11.42800000
20140719,7,2,0.32609000
20140719,7,3,0.24110000
20140720,1,5,0.03066000
20140720,1,4,0.01669900
20140720,1,7,0.08750200
20140720,1,2,0.02853400
20140720,1,3,0.02109700
20140720,2,5,1.07450000
20140720,2,4,0.58525000
20140720,2,7,3.06660000
20140720,2,1,35.04600000
20140720,2,3,0.73937000
20140720,3,5,1.45330000
20140720,3,4,0.79155000
20140720,3,7,4.14760000
20140720,3,1,47.40000000
20140720,3,2,1.35250000
20140720,4,5,1.83600000
20140720,4,7,5.23980000
20140720,4,1,59.88300000
20140720,4,2,1.70870000
20140720,4,3,1.26330000
20140720,5,4,0.54466000
20140720,5,7,2.85390000
20140720,5,1,32.61500000
20140720,5,2,0.93064000
20140720,5,3,0.68809000
20140720,7,5,0.35040000
20140720,7,4,0.19085000
20140720,7,1,11.42800000
20140720,7,2,0.32609000
20140720,7,3,0.24110000
20140721,1,5,0.03059700
20140721,1,4,0.01667400
20140721,1,7,0.08745000
20140721,1,2,0.02847800
20140721,1,3,0.02106700
20140721,2,5,1.07440000
20140721,2,4,0.58552000
20140721,2,7,3.07080000
20140721,2,1,35.11500000
20140721,2,3,0.73975000
20140721,3,5,1.45240000
20140721,3,4,0.79150000
20140721,3,7,4.15110000
20140721,3,1,47.46800000
20140721,3,2,1.35180000
20140721,4,5,1.83500000
20140721,4,7,5.24460000
20140721,4,1,59.97200000
20140721,4,2,1.70790000
20140721,4,3,1.26340000
20140721,5,4,0.54496000
20140721,5,7,2.85810000
20140721,5,1,32.68200000
20140721,5,2,0.93074000
20140721,5,3,0.68852000
20140721,7,5,0.34988000
20140721,7,4,0.19067000
20140721,7,1,11.43500000
20140721,7,2,0.32565000
20140721,7,3,0.24090000
20140722,1,5,0.03080100
20140722,1,4,0.01678900
20140722,1,7,0.08808500
20140722,1,2,0.02863200
20140722,1,3,0.02123900
20140722,2,5,1.07570000
20140722,2,4,0.58638000
20140722,2,7,3.07640000
20140722,2,1,34.92500000
20140722,2,3,0.74178000
20140722,3,5,1.45020000
20140722,3,4,0.79050000
20140722,3,7,4.14730000
20140722,3,1,47.08300000
20140722,3,2,1.34810000
20140722,4,5,1.83450000
20140722,4,7,5.24640000
20140722,4,1,59.56100000
20140722,4,2,1.70540000
20140722,4,3,1.26500000
20140722,5,4,0.54510000
20140722,5,7,2.85980000
20140722,5,1,32.46700000
20140722,5,2,0.92960000
20140722,5,3,0.68956000
20140722,7,5,0.34967000
20140722,7,4,0.19061000
20140722,7,1,11.35300000
20140722,7,2,0.32505000
20140722,7,3,0.24112000
20140723,1,5,0.03075400
20140723,1,4,0.01684700
20140723,1,7,0.08807000
20140723,1,2,0.02868600
20140723,1,3,0.02130400
20140723,2,5,1.07210000
20140723,2,4,0.58730000
20140723,2,7,3.07020000
20140723,2,1,34.86100000
20140723,2,3,0.74267000
20140723,3,5,1.44360000
20140723,3,4,0.79080000
20140723,3,7,4.13400000
20140723,3,1,46.94000000
20140723,3,2,1.34650000
20140723,4,5,1.82550000
20140723,4,7,5.22760000
20140723,4,1,59.35800000
20140723,4,2,1.70270000
20140723,4,3,1.26450000
20140723,5,4,0.54780000
20140723,5,7,2.86370000
20140723,5,1,32.51600000
20140723,5,2,0.93274000
20140723,5,3,0.69271000
20140723,7,5,0.34920000
20140723,7,4,0.19129000
20140723,7,1,11.35500000
20140723,7,2,0.32571000
20140723,7,3,0.24190000
20140724,1,5,0.03067200
20140724,1,4,0.01681600
20140724,1,7,0.08790000
20140724,1,2,0.02859800
20140724,1,3,0.02122800
20140724,2,5,1.07250000
20140724,2,4,0.58800000
20140724,2,7,3.07360000
20140724,2,1,34.96700000
20140724,2,3,0.74228000
20140724,3,5,1.44490000
20140724,3,4,0.79215000
20140724,3,7,4.14080000
20140724,3,1,47.10800000
20140724,3,2,1.34720000
20140724,4,5,1.82400000
20140724,4,7,5.22730000
20140724,4,1,59.46900000
20140724,4,2,1.70070000
20140724,4,3,1.26240000
20140724,5,4,0.54824000
20140724,5,7,2.86580000
20140724,5,1,32.60300000
20140724,5,2,0.93238000
20140724,5,3,0.69209000
20140724,7,5,0.34894000
20140724,7,4,0.19130000
20140724,7,1,11.37700000
20140724,7,2,0.32535000
20140724,7,3,0.24150000
20140725,1,5,0.03066900
20140725,1,4,0.01676600
20140725,1,7,0.08781000
20140725,1,2,0.02848200
20140725,1,3,0.02119200
20140725,2,5,1.07680000
20140725,2,4,0.58865000
20140725,2,7,3.08300000
20140725,2,1,35.10900000
20140725,2,3,0.74405000
20140725,3,5,1.44720000
20140725,3,4,0.79115000
20140725,3,7,4.14350000
20140725,3,1,47.18700000
20140725,3,2,1.34400000
20140725,4,5,1.82920000
20140725,4,7,5.23730000
20140725,4,1,59.64400000
20140725,4,2,1.69880000
20140725,4,3,1.26400000
20140725,5,4,0.54668000
20140725,5,7,2.86310000
20140725,5,1,32.60600000
20140725,5,2,0.92869000
20140725,5,3,0.69099000
20140725,7,5,0.34927000
20140725,7,4,0.19094000
20140725,7,1,11.38800000
20140725,7,2,0.32436000
20140725,7,3,0.24134000
20140726,1,5,0.03066900
20140726,1,4,0.01676600
20140726,1,7,0.08781000
20140726,1,2,0.02848200
20140726,1,3,0.02119200
20140726,2,5,1.07680000
20140726,2,4,0.58865000
20140726,2,7,3.08300000
20140726,2,1,35.10900000
20140726,2,3,0.74405000
20140726,3,5,1.44720000
20140726,3,4,0.79115000
20140726,3,7,4.14350000
20140726,3,1,47.18700000
20140726,3,2,1.34400000
20140726,4,5,1.82920000
20140726,4,7,5.23730000
20140726,4,1,59.64400000
20140726,4,2,1.69880000
20140726,4,3,1.26400000
20140726,5,4,0.54668000
20140726,5,7,2.86310000
20140726,5,1,32.60600000
20140726,5,2,0.92869000
20140726,5,3,0.69099000
20140726,7,5,0.34927000
20140726,7,4,0.19094000
20140726,7,1,11.38800000
20140726,7,2,0.32436000
20140726,7,3,0.24134000
20140727,1,5,0.03066900
20140727,1,4,0.01676600
20140727,1,7,0.08781000
20140727,1,2,0.02848200
20140727,1,3,0.02119200
20140727,2,5,1.07680000
20140727,2,4,0.58865000
20140727,2,7,3.08300000
20140727,2,1,35.10900000
20140727,2,3,0.74405000
20140727,3,5,1.44720000
20140727,3,4,0.79115000
20140727,3,7,4.14350000
20140727,3,1,47.18700000
20140727,3,2,1.34400000
20140727,4,5,1.82920000
20140727,4,7,5.23730000
20140727,4,1,59.64400000
20140727,4,2,1.69880000
20140727,4,3,1.26400000
20140727,5,4,0.54668000
20140727,5,7,2.86310000
20140727,5,1,32.60600000
20140727,5,2,0.92869000
20140727,5,3,0.69099000
20140727,7,5,0.34927000
20140727,7,4,0.19094000
20140727,7,1,11.38800000
20140727,7,2,0.32436000
20140727,7,3,0.24134000
20140728,1,5,0.03053600
20140728,1,4,0.01662500
20140728,1,7,0.08714200
20140728,1,2,0.02825000
20140728,1,3,0.02103000
20140728,2,5,1.08090000
20140728,2,4,0.58851000
20140728,2,7,3.08470000
20140728,2,1,35.39900000
20140728,2,3,0.74444000
20140728,3,5,1.45200000
20140728,3,4,0.79055000
20140728,3,7,4.14370000
20140728,3,1,47.55100000
20140728,3,2,1.34330000
20140728,4,5,1.83670000
20140728,4,7,5.24150000
20140728,4,1,60.14900000
20140728,4,2,1.69920000
20140728,4,3,1.26490000
20140728,5,4,0.54446000
20140728,5,7,2.85380000
20140728,5,1,32.74900000
20140728,5,2,0.92514000
20140728,5,3,0.68871000
20140728,7,5,0.35041000
20140728,7,4,0.19078000
20140728,7,1,11.47500000
20140728,7,2,0.32418000
20140728,7,3,0.24133000
20140729,1,5,0.03036100
20140729,1,4,0.01655900
20140729,1,7,0.08675600
20140729,1,2,0.02806200
20140729,1,3,0.02089700
20140729,2,5,1.08190000
20140729,2,4,0.59007000
20140729,2,7,3.09150000
20140729,2,1,35.63500000
20140729,2,3,0.74466000
20140729,3,5,1.45290000
20140729,3,4,0.79240000
20140729,3,7,4.15160000
20140729,3,1,47.85400000
20140729,3,2,1.34290000
20140729,4,5,1.83350000
20140729,4,7,5.23930000
20140729,4,1,60.39100000
20140729,4,2,1.69470000
20140729,4,3,1.26200000
20140729,5,4,0.54539000
20140729,5,7,2.85750000
20140729,5,1,32.93700000
20140729,5,2,0.92429000
20140729,5,3,0.68828000
20140729,7,5,0.34996000
20140729,7,4,0.19087000
20140729,7,1,11.52700000
20140729,7,2,0.32347000
20140729,7,3,0.24087000
20140730,1,5,0.03050600
20140730,1,4,0.01657400
20140730,1,7,0.08691400
20140730,1,2,0.02805500
20140730,1,3,0.02093500
20140730,2,5,1.08740000
20140730,2,4,0.59078000
20140730,2,7,3.09800000
20140730,2,1,35.64400000
20140730,2,3,0.74621000
20140730,3,5,1.45720000
20140730,3,4,0.79170000
20140730,3,7,4.15160000
20140730,3,1,47.76700000
20140730,3,2,1.34010000
20140730,4,5,1.84060000
20140730,4,7,5.24390000
20140730,4,1,60.33500000
20140730,4,2,1.69270000
20140730,4,3,1.26310000
20140730,5,4,0.54330000
20140730,5,7,2.84900000
20140730,5,1,32.78000000
20140730,5,2,0.91964000
20140730,5,3,0.68625000
20140730,7,5,0.35100000
20140730,7,4,0.19070000
20140730,7,1,11.50600000
20140730,7,2,0.32279000
20140730,7,3,0.24087000
20140731,1,5,0.03074400
20140731,1,4,0.01668300
20140731,1,7,0.08773000
20140731,1,2,0.02815300
20140731,1,3,0.02104300
20140731,2,5,1.09200000
20140731,2,4,0.59257000
20140731,2,7,3.11620000
20140731,2,1,35.52000000
20140731,2,3,0.74744000
20140731,3,5,1.46100000
20140731,3,4,0.79280000
20140731,3,7,4.16910000
20140731,3,1,47.52200000
20140731,3,2,1.33790000
20140731,4,5,1.84280000
20140731,4,7,5.25870000
20140731,4,1,59.94200000
20140731,4,2,1.68760000
20140731,4,3,1.26140000
20140731,5,4,0.54264000
20140731,5,7,2.85360000
20140731,5,1,32.52700000
20140731,5,2,0.91574000
20140731,5,3,0.68446000
20140731,7,5,0.35044000
20140731,7,4,0.19016000
20140731,7,1,11.39900000
20140731,7,2,0.32091000
20140731,7,3,0.23986000
20140801,1,5,0.03051200
20140801,1,4,0.01659800
20140801,1,7,0.08733000
20140801,1,2,0.02792700
20140801,1,3,0.02084900
20140801,2,5,1.09260000
20140801,2,4,0.59433000
20140801,2,7,3.12710000
20140801,2,1,35.80800000
20140801,2,3,0.74655000
20140801,3,5,1.46350000
20140801,3,4,0.79610000
20140801,3,7,4.18880000
20140801,3,1,47.96500000
20140801,3,2,1.33950000
20140801,4,5,1.83830000
20140801,4,7,5.26170000
20140801,4,1,60.25000000
20140801,4,2,1.68260000
20140801,4,3,1.25610000
20140801,5,4,0.54397000
20140801,5,7,2.86220000
20140801,5,1,32.77400000
20140801,5,2,0.91527000
20140801,5,3,0.68329000
20140801,7,5,0.34938000
20140801,7,4,0.19005000
20140801,7,1,11.45100000
20140801,7,2,0.31978000
20140801,7,3,0.23873000
20140802,1,5,0.03051200
20140802,1,4,0.01659800
20140802,1,7,0.08733000
20140802,1,2,0.02792700
20140802,1,3,0.02084900
20140802,2,5,1.09260000
20140802,2,4,0.59433000
20140802,2,7,3.12710000
20140802,2,1,35.80800000
20140802,2,3,0.74655000
20140802,3,5,1.46350000
20140802,3,4,0.79610000
20140802,3,7,4.18880000
20140802,3,1,47.96500000
20140802,3,2,1.33950000
20140802,4,5,1.83830000
20140802,4,7,5.26170000
20140802,4,1,60.25000000
20140802,4,2,1.68260000
20140802,4,3,1.25610000
20140802,5,4,0.54397000
20140802,5,7,2.86220000
20140802,5,1,32.77400000
20140802,5,2,0.91527000
20140802,5,3,0.68329000
20140802,7,5,0.34938000
20140802,7,4,0.19005000
20140802,7,1,11.45100000
20140802,7,2,0.31978000
20140802,7,3,0.23873000
20140803,1,5,0.03051200
20140803,1,4,0.01659800
20140803,1,7,0.08733000
20140803,1,2,0.02792700
20140803,1,3,0.02084900
20140803,2,5,1.09260000
20140803,2,4,0.59433000
20140803,2,7,3.12710000
20140803,2,1,35.80800000
20140803,2,3,0.74655000
20140803,3,5,1.46350000
20140803,3,4,0.79610000
20140803,3,7,4.18880000
20140803,3,1,47.96500000
20140803,3,2,1.33950000
20140803,4,5,1.83830000
20140803,4,7,5.26170000
20140803,4,1,60.25000000
20140803,4,2,1.68260000
20140803,4,3,1.25610000
20140803,5,4,0.54397000
20140803,5,7,2.86220000
20140803,5,1,32.77400000
20140803,5,2,0.91527000
20140803,5,3,0.68329000
20140803,7,5,0.34938000
20140803,7,4,0.19005000
20140803,7,1,11.45100000
20140803,7,2,0.31978000
20140803,7,3,0.23873000
20140804,1,5,0.03052600
20140804,1,4,0.01660000
20140804,1,7,0.08686300
20140804,1,2,0.02794800
20140804,1,3,0.02082200
20140804,2,5,1.09220000
20140804,2,4,0.59395000
20140804,2,7,3.10800000
20140804,2,1,35.78100000
20140804,2,3,0.74505000
20140804,3,5,1.46600000
20140804,3,4,0.79720000
20140804,3,7,4.17160000
20140804,3,1,48.02500000
20140804,3,2,1.34220000
20140804,4,5,1.83890000
20140804,4,7,5.23280000
20140804,4,1,60.24200000
20140804,4,2,1.68360000
20140804,4,3,1.25440000
20140804,5,4,0.54379000
20140804,5,7,2.84560000
20140804,5,1,32.75900000
20140804,5,2,0.91555000
20140804,5,3,0.68213000
20140804,7,5,0.35142000
20140804,7,4,0.19110000
20140804,7,1,11.51200000
20140804,7,2,0.32175000
20140804,7,3,0.23972000
20140805,1,5,0.03054300
20140805,1,4,0.01654600
20140805,1,7,0.08700700
20140805,1,2,0.02789000
20140805,1,3,0.02084200
20140805,2,5,1.09510000
20140805,2,4,0.59326000
20140805,2,7,3.11960000
20140805,2,1,35.85500000
20140805,2,3,0.74727000
20140805,3,5,1.46550000
20140805,3,4,0.79390000
20140805,3,7,4.17470000
20140805,3,1,47.98100000
20140805,3,2,1.33820000
20140805,4,5,1.84600000
20140805,4,7,5.25850000
20140805,4,1,60.43700000
20140805,4,2,1.68560000
20140805,4,3,1.25960000
20140805,5,4,0.54173000
20140805,5,7,2.84870000
20140805,5,1,32.74000000
20140805,5,2,0.91314000
20140805,5,3,0.68236000
20140805,7,5,0.35104000
20140805,7,4,0.19017000
20140805,7,1,11.49300000
20140805,7,2,0.32055000
20140805,7,3,0.23954000
20140806,1,5,0.03028500
20140806,1,4,0.01639800
20140806,1,7,0.08695800
20140806,1,2,0.02760000
20140806,1,3,0.02068200
20140806,2,5,1.09730000
20140806,2,4,0.59412000
20140806,2,7,3.15060000
20140806,2,1,36.23200000
20140806,2,3,0.74934000
20140806,3,5,1.46430000
20140806,3,4,0.79285000
20140806,3,7,4.20450000
20140806,3,1,48.35100000
20140806,3,2,1.33450000
20140806,4,5,1.84690000
20140806,4,7,5.30300000
20140806,4,1,60.98400000
20140806,4,2,1.68320000
20140806,4,3,1.26130000
20140806,5,4,0.54145000
20140806,5,7,2.87130000
20140806,5,1,33.02000000
20140806,5,2,0.91136000
20140806,5,3,0.68292000
20140806,7,5,0.34827000
20140806,7,4,0.18857000
20140806,7,1,11.50000000
20140806,7,2,0.31740000
20140806,7,3,0.23784000
20140807,1,5,0.03004600
20140807,1,4,0.01632300
20140807,1,7,0.08642300
20140807,1,2,0.02748200
20140807,1,3,0.02055800
20140807,2,5,1.09330000
20140807,2,4,0.59396000
20140807,2,7,3.14470000
20140807,2,1,36.38700000
20140807,2,3,0.74806000
20140807,3,5,1.46150000
20140807,3,4,0.79400000
20140807,3,7,4.20380000
20140807,3,1,48.64200000
20140807,3,2,1.33680000
20140807,4,5,1.84070000
20140807,4,7,5.29450000
20140807,4,1,61.26200000
20140807,4,2,1.68360000
20140807,4,3,1.25940000
20140807,5,4,0.54328000
20140807,5,7,2.87640000
20140807,5,1,33.28200000
20140807,5,2,0.91468000
20140807,5,3,0.68423000
20140807,7,5,0.34766000
20140807,7,4,0.18888000
20140807,7,1,11.57100000
20140807,7,2,0.31800000
20140807,7,3,0.23788000
20140808,1,5,0.03008300
20140808,1,4,0.01640000
20140808,1,7,0.08647800
20140808,1,2,0.02755900
20140808,1,3,0.02058500
20140808,2,5,1.09160000
20140808,2,4,0.59509000
20140808,2,7,3.13790000
20140808,2,1,36.28500000
20140808,2,3,0.74694000
20140808,3,5,1.46140000
20140808,3,4,0.79670000
20140808,3,7,4.20100000
20140808,3,1,48.57900000
20140808,3,2,1.33880000
20140808,4,5,1.83430000
20140808,4,7,5.27300000
20140808,4,1,60.97500000
20140808,4,2,1.68040000
20140808,4,3,1.25520000
20140808,5,4,0.54516000
20140808,5,7,2.87460000
20140808,5,1,33.24100000
20140808,5,2,0.91611000
20140808,5,3,0.68428000
20140808,7,5,0.34787000
20140808,7,4,0.18965000
20140808,7,1,11.56400000
20140808,7,2,0.31869000
20140808,7,3,0.23804000
20140809,1,5,0.03008300
20140809,1,4,0.01640000
20140809,1,7,0.08647800
20140809,1,2,0.02755900
20140809,1,3,0.02058500
20140809,2,5,1.09160000
20140809,2,4,0.59509000
20140809,2,7,3.13790000
20140809,2,1,36.28500000
20140809,2,3,0.74694000
20140809,3,5,1.46140000
20140809,3,4,0.79670000
20140809,3,7,4.20100000
20140809,3,1,48.57900000
20140809,3,2,1.33880000
20140809,4,5,1.83430000
20140809,4,7,5.27300000
20140809,4,1,60.97500000
20140809,4,2,1.68040000
20140809,4,3,1.25520000
20140809,5,4,0.54516000
20140809,5,7,2.87460000
20140809,5,1,33.24100000
20140809,5,2,0.91611000
20140809,5,3,0.68428000
20140809,7,5,0.34787000
20140809,7,4,0.18965000
20140809,7,1,11.56400000
20140809,7,2,0.31869000
20140809,7,3,0.23804000
20140810,1,5,0.03008300
20140810,1,4,0.01640000
20140810,1,7,0.08647800
20140810,1,2,0.02755900
20140810,1,3,0.02058500
20140810,2,5,1.09160000
20140810,2,4,0.59509000
20140810,2,7,3.13790000
20140810,2,1,36.28500000
20140810,2,3,0.74694000
20140810,3,5,1.46140000
20140810,3,4,0.79670000
20140810,3,7,4.20100000
20140810,3,1,48.57900000
20140810,3,2,1.33880000
20140810,4,5,1.83430000
20140810,4,7,5.27300000
20140810,4,1,60.97500000
20140810,4,2,1.68040000
20140810,4,3,1.25520000
20140810,5,4,0.54516000
20140810,5,7,2.87460000
20140810,5,1,33.24100000
20140810,5,2,0.91611000
20140810,5,3,0.68428000
20140810,7,5,0.34787000
20140810,7,4,0.18965000
20140810,7,1,11.56400000
20140810,7,2,0.31869000
20140810,7,3,0.23804000
20140811,1,5,0.03036100
20140811,1,4,0.01651500
20140811,1,7,0.08694700
20140811,1,2,0.02771700
20140811,1,3,0.02070600
20140811,2,5,1.09540000
20140811,2,4,0.59585000
20140811,2,7,3.13690000
20140811,2,1,36.07900000
20140811,2,3,0.74705000
20140811,3,5,1.46630000
20140811,3,4,0.79760000
20140811,3,7,4.19910000
20140811,3,1,48.29500000
20140811,3,2,1.33860000
20140811,4,5,1.83840000
20140811,4,7,5.26470000
20140811,4,1,60.55000000
20140811,4,2,1.67830000
20140811,4,3,1.25380000
20140811,5,4,0.54395000
20140811,5,7,2.86370000
20140811,5,1,32.93700000
20140811,5,2,0.91291000
20140811,5,3,0.68199000
20140811,7,5,0.34919000
20140811,7,4,0.18995000
20140811,7,1,11.50100000
20140811,7,2,0.31878000
20140811,7,3,0.23815000
20140812,1,5,0.03029600
20140812,1,4,0.01649100
20140812,1,7,0.08719300
20140812,1,2,0.02766700
20140812,1,3,0.02073100
20140812,2,5,1.09500000
20140812,2,4,0.59606000
20140812,2,7,3.15150000
20140812,2,1,36.14400000
20140812,2,3,0.74929000
20140812,3,5,1.46140000
20140812,3,4,0.79550000
20140812,3,7,4.20600000
20140812,3,1,48.23800000
20140812,3,2,1.33460000
20140812,4,5,1.83710000
20140812,4,7,5.28720000
20140812,4,1,60.63900000
20140812,4,2,1.67770000
20140812,4,3,1.25710000
20140812,5,4,0.54434000
20140812,5,7,2.87810000
20140812,5,1,33.00800000
20140812,5,2,0.91323000
20140812,5,3,0.68428000
20140812,7,5,0.34746000
20140812,7,4,0.18913000
20140812,7,1,11.46900000
20140812,7,2,0.31731000
20140812,7,3,0.23776000
20140813,1,5,0.03013100
20140813,1,4,0.01651200
20140813,1,7,0.08660600
20140813,1,2,0.02758500
20140813,1,3,0.02064800
20140813,2,5,1.09230000
20140813,2,4,0.59858000
